"Dataset_ID","Longitude","Latitude","Percentage"
3488,-89.4167,43.1,0.325581395348837
3492,-95.0077,47.24476,0.674418604651163
3493,-73.2927,41.81115,0.767441860465116
3494,-67.35,-17.025,0.27906976744186
3497,-78.478,42.54358,0.27906976744186
3499,142,48.85,0.162790697674419
3500,-97.1167,30.36667,0.883720930232558
3501,-89.1898,38.90363,0.0465116279069767
3557,-72.905,-40.9525,0.465116279069767
3558,-93.63,45.04,0.604651162790698
3559,-87.2225,41.57611,0.162790697674419
3561,-111.345,34.46222,0.465116279069767
3563,-85.25,41.57,0.720930232558139
3565,-71.8078,46.89194,0.441860465116279
3568,-95.575,46.92222,0.209302325581395
3582,-76.6833,36.16667,0.488372093023256
3610,-46.7667,-19,0.162790697674419
3611,-108.25,33.86667,0.372093023255814
3771,-63.8833,56.63333,0.302325581395349
3774,-98.5866,47.0747,0.627906976744186
3775,-67.3317,45.25397,0.186046511627907
3781,-91.45,45.3,0.627906976744186
3790,-72.2125,42.51667,0.465116279069767
3830,-74.0557,44.1483,0.348837209302326
3839,-77.4333,45.03333,0.395348837209302
3840,-80.7762,34.16759,0.604651162790698
3858,-73.6,42.63333,0.186046511627907
3859,28.91667,42.18417,0.116279069767442
3861,90.49975,49.48079,0.395348837209302
3865,-3.71056,57.23528,0.395348837209302
3866,25.21692,61.8947,0.581395348837209
3868,3.958611,39.94056,0.372093023255814
3869,6.702222,44.24167,0.534883720930233
3870,-4.01667,43.11778,0.255813953488372
3872,2.933333,45.63333,0.534883720930233
3874,7.575,46.725,0.372093023255814
3875,7.575,46.725,0.720930232558139
3876,41.29167,43.28333,0.13953488372093
3878,41.29167,43.26667,0.0930232558139535
3879,-3.90841,57.31333,0.651162790697674
3882,26.24,59.06,0.627906976744186
3883,27.72455,42.32984,0.372093023255814
3884,27.72455,42.32984,0.372093023255814
3887,2.691111,49.4625,0.534883720930233
3889,27.82777,43.19554,0.325581395348837
3890,13.81996,58.40981,0.255813953488372
3892,6.994444,48.01333,0.674418604651163
3893,-1.55111,43.25028,0.325581395348837
3894,1.793611,48.45611,0.465116279069767
3896,37.51667,66.375,0.0465116279069767
3898,66.9,68.85,0.558139534883721
3900,-1.85806,47.18611,0.418604651162791
3902,24.12111,54.08528,0.674418604651163
3910,-2.05,43.03333,0.395348837209302
3913,-7.03333,52.18333,0.395348837209302
3923,16.14528,57.18367,0.27906976744186
3926,23.52418,41.73302,0.534883720930233
3927,31.5,37.54167,0.372093023255814
3928,32.76667,62.03333,0.558139534883721
3930,7.1,43.8,0.395348837209302
3931,13.78026,55.45396,0.372093023255814
3932,13.65607,58.33456,0.186046511627907
3934,12.34641,57.709,0.209302325581395
3935,15.19097,49.04174,0.651162790697674
3937,11.66065,64.9111,0.465116279069767
3938,20.67577,52.54316,0.651162790697674
3940,-3.19472,56.32083,0.0465116279069767
3945,123.2456,63.66731,0.511627906976744
3946,7.843056,46.25917,0.534883720930233
3951,-3.66667,48.41667,0.255813953488372
3953,0.67685,50.90621,0.27906976744186
3956,85.16667,58.25,0.348837209302326
3966,-6.04608,54.18523,0.13953488372093
3969,-5.03553,58.07376,0.302325581395349
3971,-5.98393,54.30019,0.418604651162791
3972,-1.80028,47.25444,0.418604651162791
3973,6.404167,44.39111,0.418604651162791
3975,129.3779,61.97684,0.441860465116279
3977,2.875278,45.44444,0.651162790697674
3984,106.6465,50.96475,0.116279069767442
3985,161,56.06667,0.162790697674419
3986,33,57.335,0.372093023255814
3988,-5.14263,57.57486,0.186046511627907
3990,7.243333,44.15028,0.348837209302326
3991,-4.2993,55.07767,0.27906976744186
3994,12.87573,43.01968,0.441860465116279
3995,-6.6,52.35,0.0930232558139535
3996,-6.6,52.35,0.0697674418604651
3999,4.131389,39.87056,0.255813953488372
4002,-9.6,54.25,0.604651162790698
4004,-5.98333,54.33333,0.162790697674419
4005,-4.36417,43.11667,0.348837209302326
4010,98.76251,48.18924,0.465116279069767
4011,14.70652,58.32288,0.441860465116279
4017,33.85,62.31667,0.627906976744186
4020,99.38333,51.33333,0.27906976744186
4021,-5.12887,58.29591,0.325581395348837
4024,13.86667,47.16667,0.488372093023256
4025,16.42123,48.7767,0.348837209302326
4028,3.916667,43.56639,0.395348837209302
4030,111.5005,52.6242,0.13953488372093
4031,23.96667,58.36667,0.395348837209302
4032,-3.70056,43.12139,0.116279069767442
4040,12.13394,62.61594,0.27906976744186
4041,6.173345,59.70115,0.441860465116279
4042,13.67319,58.55679,0.581395348837209
4045,8.763889,53.66667,0.534883720930233
4047,-1,48.51667,0.0697674418604651
4050,-2.25,47.36667,0.255813953488372
4053,-0.83333,48.51667,0.0465116279069767
4055,-0.83333,48.51667,0.0697674418604651
4056,-0.19167,48.44444,1
4057,10.12398,62.57327,0.348837209302326
4058,13.9,47.11667,0.558139534883721
4059,17.3655,52.32201,0.418604651162791
4060,3.965,39.93694,0.395348837209302
4062,15.21014,56.21884,0.13953488372093
4063,26.91169,44.10742,0.325581395348837
4069,-6.277,57.18226,0.162790697674419
4071,22.31667,40.66667,0.0930232558139535
4078,33.8,62.2,0.627906976744186
4081,106.6188,50.2618,0.465116279069767
4082,12.51948,56.28834,0.232558139534884
4083,22.83784,39.16058,0.372093023255814
4084,14.6097,56.5436,0.0930232558139535
4085,15.31667,56.23333,0.209302325581395
4086,-4.61178,50.54122,0.325581395348837
4087,-4.61178,50.54122,0.162790697674419
4092,24.25122,60.62404,0.581395348837209
4095,0.833333,52.5,0.651162790697674
4097,88.28455,48.67256,0.348837209302326
4102,100.2267,50.6286,0.302325581395349
4103,35.52833,33.10556,0.372093023255814
4107,27.50783,59.10972,0.581395348837209
4114,20.73056,39.7625,0.767441860465116
4115,22.79906,60.2149,0.232558139534884
4116,38.76667,56.81667,0.0930232558139535
4117,38.76667,56.81667,0.209302325581395
4118,19.67778,49.04167,0.697674418604651
4120,21.8875,49.3705,0.627906976744186
4127,14.62598,49.23475,0.27906976744186
4133,25.86881,61.41513,0.534883720930233
4134,24.21983,60.73814,0.232558139534884
4135,14.55571,56.53516,0.13953488372093
4136,28.99524,66.12667,0.418604651162791
4137,30.8,38.425,0.767441860465116
4138,60.75,56.76667,0.372093023255814
4139,22.2,58.38333,0.348837209302326
4142,21.32222,40.55194,0.232558139534884
4143,36.15,40.28333,0.441860465116279
4145,32.16667,65.08333,0.418604651162791
4147,21.59921,40.6279,0.558139534883721
4148,21.58611,40.6125,0.209302325581395
4150,-2.109,52.8079,0.674418604651163
4151,24.49056,60.85774,0.255813953488372
4154,17.28472,54.70694,0.534883720930233
4156,20.14137,60.29171,0.13953488372093
4161,28.64167,36.875,0.27906976744186
4162,13.74492,55.50078,0.534883720930233
4163,37.58162,66.37107,0.162790697674419
4164,15.00843,56.27346,0.209302325581395
4168,23.85616,60.78455,0.511627906976744
4169,33.66667,67.83333,0.116279069767442
4170,24.33333,41.98333,0.395348837209302
4171,24.33333,41.98333,0.441860465116279
4173,-6.10082,54.26583,0.0930232558139535
4174,-6.10082,54.26583,0.302325581395349
4181,21.86014,60.14759,0.209302325581395
4183,30.53333,64.56667,0.372093023255814
4184,-6.79364,42.13552,0.813953488372093
4186,6.536944,44.76722,0.604651162790698
4187,-1.93417,47.34194,0.325581395348837
4188,-0.25833,48.54833,0.581395348837209
4189,0.08387,53.06966,0.0697674418604651
4192,17.38084,52.54901,0.488372093023256
4197,5.416667,45.47333,0.534883720930233
4198,5.416667,45.47333,0.558139534883721
4199,5.416667,45.47333,0.511627906976744
4200,14.62333,59.80167,0.534883720930233
4201,6.71,44.1,0.232558139534884
4203,27.57509,59.30546,0.511627906976744
4205,12.53333,57.08333,0.186046511627907
4207,13.33269,57.73429,0.0930232558139535
4209,-4.6259,56.14813,0.395348837209302
4211,7.46,44.06,0.790697674418605
4213,7.3,47.03,0.511627906976744
4215,-2.93222,47.55444,0.209302325581395
4216,-1.50111,47.32833,0.255813953488372
4223,40.70077,43.72186,0.27906976744186
4225,-0.86222,46.44444,0.348837209302326
4228,6.063056,50.12278,0.116279069767442
4239,29.61124,65.61709,0.348837209302326
4241,25,59.44,0.441860465116279
4245,86.78552,58.69524,0.325581395348837
4247,23.03333,41.7,0.325581395348837
4249,0.07036,52.58592,0.162790697674419
4251,-5.454,57.68456,0.534883720930233
4256,12.31706,42.11301,0.604651162790698
4257,20.97475,69.04527,0.465116279069767
4258,23.2917,42.54718,0.0930232558139535
4259,26.23393,62.34206,0.488372093023256
4269,14.77806,49.00223,0.534883720930233
4272,4.176389,51.04833,0.232558139534884
4275,15.60519,40.93124,0.86046511627907
4279,-3.4325,56.9975,0.325581395348837
4283,21.58979,60.12146,0.116279069767442
4285,7.44,44.06,0.348837209302326
4286,21,68.91667,0.488372093023256
4287,14.21136,58.31761,0.13953488372093
4288,33.5,61.80556,0.418604651162791
4293,-5.95509,54.27048,0.255813953488372
4294,-0.68333,39.1,0.186046511627907
4296,-0.68333,39.1,0.534883720930233
4299,34.58333,62.75,0.302325581395349
4304,39.45139,57.18333,0.395348837209302
4306,15.05,54,0.372093023255814
4308,24.68735,58.00009,0.418604651162791
4309,12.17463,58.5959,0.162790697674419
4311,2.622778,45.45194,0.906976744186046
4314,25.99919,53.26346,0.511627906976744
4316,70.16667,67.53333,0.162790697674419
4317,129.5558,61.30058,0.325581395348837
4319,16.3928,48.98832,0.186046511627907
4320,23.95667,51.69667,0.534883720930233
4323,10.78,44.15556,0.325581395348837
4326,29.3,36.26667,0.348837209302326
4330,10.22,44.3,0.581395348837209
4332,25.50484,58.27592,0.348837209302326
4338,24.73111,54.3125,0.418604651162791
4340,6.183333,44.52222,0.348837209302326
4347,82.9271,58.38142,0.511627906976744
4348,2.046667,45.7075,0.232558139534884
4351,-2.90744,56.41204,0.13953488372093
4352,-1.55611,47.21389,0.116279069767442
4355,23.50822,41.70757,0.372093023255814
4358,27.67579,43.19015,0.534883720930233
4359,1.645833,45.84972,0.581395348837209
4360,30.56667,66.35,0.465116279069767
4362,27.25948,57.68477,0.418604651162791
4363,27.8601,64.67355,0.302325581395349
4364,19.81135,49.47269,0.558139534883721
4367,-3.01667,42.03333,0.883720930232558
4369,26.64967,58.59222,0.558139534883721
4372,20.31667,69.35,0.325581395348837
4373,5.655278,45.34833,0.744186046511628
4374,5.655278,45.34833,0.604651162790698
4375,5.608333,45.425,0.744186046511628
4376,0.438056,52.43972,0.186046511627907
4377,21.27779,49.42377,0.488372093023256
4378,14.08929,49.25165,0.255813953488372
4380,41.14052,43.63846,0.0930232558139535
4382,8.325556,47.07556,0.558139534883721
4383,8.325556,47.07556,0.604651162790698
4385,-6.88333,58.13333,0.488372093023256
4387,18.90654,52.12343,0.0697674418604651
4388,21.54422,49.74255,0.209302325581395
4389,21.54422,49.74255,0.348837209302326
4391,32.63333,64.08333,0.418604651162791
4392,29.15,66.16667,0.27906976744186
4393,24.17711,60.43837,0.465116279069767
4396,38.77603,56.76882,0.372093023255814
4397,17.35631,52.54984,0.488372093023256
4398,17.35631,52.54984,0.558139534883721
4402,-2.71667,43.05,0.488372093023256
4403,12.41426,57.16313,0.13953488372093
4404,-2.60139,36.77361,0.0930232558139535
4405,29.18661,65.91702,0.302325581395349
4409,40.48056,43.66667,0.27906976744186
4410,-2.46806,47.80944,0.465116279069767
4411,-2.46806,47.80944,0.441860465116279
4415,32.96292,65.09296,0.325581395348837
4417,41.43056,43.23333,0.13953488372093
4418,6.556944,44.61361,0.837209302325581
4420,22.06667,61.3,0.232558139534884
4421,-5.194,58.0725,0.627906976744186
4423,5.628611,45.42583,0.325581395348837
4424,5.628611,45.42583,0.116279069767442
4427,6.336389,44.42,0.232558139534884
4428,20.332,49.04641,0.488372093023256
4431,16.15266,57.1894,0.302325581395349
4435,20.77591,50.78295,0.581395348837209
4436,-6.25833,54.77694,0.697674418604651
4437,7,48.03194,0.372093023255814
4441,-1.115,45.3825,0.348837209302326
4442,29.89833,36.9975,0.697674418604651
4443,34.33333,65.83333,0.348837209302326
4445,8.61341,56.12846,0.534883720930233
4446,8.61341,56.12846,0.232558139534884
4449,14.59256,56.68361,0.186046511627907
4450,-3.5,48.25,0.232558139534884
4452,15.42529,77.92761,0.0930232558139535
4461,-1.75,47.26861,0.372093023255814
4462,39.83333,52.25,0.255813953488372
4463,-2.01667,47.265,0.372093023255814
4466,28.1,54.03333,0.651162790697674
4467,23.56001,42.06517,0.790697674418605
4468,28.83694,69.603,0.488372093023256
4469,17.06935,48.94393,0.418604651162791
4470,21.29222,55.49528,0.348837209302326
4472,28.11667,61.21667,0.558139534883721
4473,21.1,49.63333,0.511627906976744
4476,22.82728,49.11144,0.372093023255814
4479,21.56259,49.73807,0.604651162790698
4481,88.16667,57.33333,0.372093023255814
4482,24.26277,40.96361,0.302325581395349
4483,2.248333,41.40528,0.0697674418604651
4484,-1.2988,54.71194,0.651162790697674
4485,22.83333,42.36667,0.325581395348837
4489,14.46667,57.48333,0.395348837209302
4490,24.89246,59.43194,0.372093023255814
4492,-3.43333,43.15,0.395348837209302
4493,5.91072,43.41312,0.604651162790698
4494,23.4592,69.87599,0.372093023255814
4497,22.33333,58.5,0.302325581395349
4498,21.95107,61.3398,0.186046511627907
4501,13.9,47.17222,0.86046511627907
4502,3.944722,51.01778,0.209302325581395
4504,45.46667,37.58333,0.534883720930233
4505,57.88333,56.31667,0.418604651162791
4507,6.404167,44.39111,0.441860465116279
4510,27.8601,64.67355,0.395348837209302
4517,16.21324,50.60464,0.488372093023256
4518,15.93773,57.13371,0.209302325581395
4523,25.42171,58.5205,0.395348837209302
4524,1.75,48.41667,0.488372093023256
4527,17.20026,48.97805,0.790697674418605
4529,0.25,52.51667,0.232558139534884
4531,22.38333,58.46667,0.488372093023256
4532,0.339444,52.69278,0.27906976744186
4533,0.05522,52.34115,0.162790697674419
4539,22.86667,62.13333,0.465116279069767
4541,25.45,49.75,0.348837209302326
4542,32.63333,65.11667,0.418604651162791
4543,36.25,63.9,0.348837209302326
4545,14.34743,49.07398,0.534883720930233
4548,46.11667,35.53333,0.813953488372093
4549,11.025,46.85833,0.325581395348837
4551,19.99417,46.36139,0.27906976744186
4554,21.46667,49.78333,0.372093023255814
4555,6.749444,45.88472,0.674418604651163
4558,-72.5086,42.57444,0.162790697674419
10981,-63.5598,45.3855,0.162790697674419
12023,-88.0865,21.5661,0.186046511627907
13029,-93.4132,44.5924,0.441860465116279
13032,-93.8402,44.21895,0.604651162790698
13047,-83.61,45.0265,0.348837209302326
13051,-96.1868,46.5986,0.441860465116279
13053,-101.256,20.3882,0.488372093023256
13055,-101.249,20.43105,0.441860465116279
13060,-91.166,46.30235,0.116279069767442
13069,-91.4935,46.3815,0.116279069767442
13071,-90.608,45.19145,0.116279069767442
13073,-89.6208,45.9915,0.116279069767442
13097,-89.3208,46.21517,0.534883720930233
14104,-88.2444,41.98044,0.302325581395349
14110,-6.42574,52.95853,0.558139534883721
14125,-7.98346,53.32469,0.186046511627907
14134,135.8867,35.51763,0.767441860465116
14177,-7.63069,53.32062,0.558139534883721
14264,-63.7099,-13.2629,0.27906976744186
14266,-63.5242,-13.3448,0.255813953488372
14270,-94.8787,45.19932,0.0697674418604651
14274,-9.56165,53.76021,0.604651162790698
14276,-7.99204,53.08225,0.232558139534884
14278,-9.53218,52.01836,0.302325581395349
14289,-10.1656,52.19509,0.511627906976744
14291,-9.53339,52.00749,0.209302325581395
14370,-72.7843,41.31712,0.0465116279069767
14410,-86.0378,46.54264,0.348837209302326
14446,-92.219,45.78657,0.116279069767442
14491,-121.868,38.04217,0.13953488372093
14494,-122.033,38.0723,0.116279069767442
14498,-115.93,50.78055,0.488372093023256
14510,-9.58186,51.96283,0.255813953488372
14512,-7.41256,53.36567,0.720930232558139
14521,-9.58825,53.91891,0.651162790697674
14523,-9.72314,53.95335,0.604651162790698
14525,-9.43477,54.04048,0.604651162790698
14527,-9.639,54.05008,0.558139534883721
14529,-7.82615,53.17034,0.116279069767442
14535,-93.6398,44.19291,0.0697674418604651
14537,-93.3659,44.35444,0.27906976744186
14539,-93.7392,45.14181,0.209302325581395
14549,-112.792,37.67214,0.744186046511628
14554,-9.55729,53.75884,0.255813953488372
14556,-9.48088,52.04027,0.604651162790698
14558,-7.66157,53.39081,0.116279069767442
14560,-7.0625,43.45155,0.255813953488372
14562,-8.37187,54.2439,0.116279069767442
14564,-9.68578,51.80281,0.186046511627907
14612,96.90074,37.27446,0.604651162790698
14614,-81.8447,42.34272,0.255813953488372
14619,102.6333,33.45,0.488372093023256
14622,168.5737,-45.0272,0.0697674418604651
14624,-69.0517,46.35065,0.302325581395349
14626,-93.3212,44.69339,0.0697674418604651
14629,168.4928,-44.964,0.0697674418604651
14631,-94.4736,43.60715,0.0697674418604651
14633,-94.0929,45.16204,0.0930232558139535
14635,-93.2121,44.33349,0.116279069767442
14637,-93.6654,44.22954,0.0465116279069767
14639,-93.4605,44.65102,0.116279069767442
14641,-93.9344,44.80876,0.116279069767442
14643,-93.9144,44.3138,0.0697674418604651
14645,-94.0755,45.4217,0.116279069767442
14648,106.3088,35.26468,0.302325581395349
14650,-105.725,37.67773,0.0930232558139535
14674,-68.2236,44.3132,0.558139534883721
14676,-69.0494,46.33482,0.372093023255814
14678,-68.6354,44.0651,0.232558139534884
14680,-68.6304,44.03183,0.255813953488372
14682,-67.5307,44.57308,0.348837209302326
14684,-68.0726,44.37328,0.372093023255814
14768,-67.88,46.29,0.209302325581395
14792,-124.019,47.67692,0.651162790697674
14794,-127.534,51.1066,0.697674418604651
14797,-67.2029,44.71756,0.186046511627907
14799,-119.66,37.8505,0.441860465116279
14803,-114.983,45.70695,0.581395348837209
14884,-114.263,45.89173,0.674418604651163
14889,-86.0378,46.54264,0.0930232558139535
14911,-114.652,46.32024,0.465116279069767
14921,145.0432,-5.78747,0.604651162790698
14923,-113.44,45.84056,0.697674418604651
14925,-69.8791,62.91475,0.0697674418604651
14928,-93.2794,30.19221,0.27906976744186
14930,-67.3415,62.84547,0.116279069767442
14933,-85.3803,46.2287,0.395348837209302
14935,-123.351,47.88369,0.651162790697674
14938,-123.533,47.71292,0.651162790697674
14941,137.2169,-4.02063,0.627906976744186
14944,-112.239,36.6307,0.302325581395349
14946,-22.6733,65.94163,0.0930232558139535
14948,-61.6493,66.62246,0.27906976744186
14951,-112.147,36.37113,0.534883720930233
14955,-92.7095,30.05034,0.395348837209302
14957,-85.2121,41.62329,0.441860465116279
14959,146.5912,-42.6799,0.674418604651163
14963,145.089,-5.82037,0.209302325581395
14972,144.6746,-41.1267,0.186046511627907
14995,-157.342,70.47501,0.209302325581395
14997,-70.0103,41.97078,0.186046511627907
14999,-69.9921,41.73913,0.209302325581395
15003,-69.9606,41.798,0.13953488372093
15005,148.8864,-35.707,0.209302325581395
15007,-70.1361,41.6982,0.209302325581395
15009,-69.9847,41.82961,0.13953488372093
15020,-70.3641,41.68999,0.13953488372093
15022,-70.5328,41.59412,0.13953488372093
15032,-88.317,47.12942,0.488372093023256
15035,-89.0908,47.912,0.465116279069767
15059,146.3847,-41.5079,0.395348837209302
15061,-71.2888,-42.3502,0.488372093023256
15074,-122.511,41.19098,0.651162790697674
15081,-85.7246,37.43255,0.27906976744186
15088,-85.5013,36.03015,0.395348837209302
15099,-90.6597,13.95191,0.162790697674419
15101,-71.3971,-42.4887,0.465116279069767
15103,-71.5071,-41.5107,0.581395348837209
15106,-107.615,37.90211,0.465116279069767
15115,-71.5088,-41.3596,0.255813953488372
15130,-71.5613,-43.436,0.604651162790698
15132,-71.4935,-41.0703,0.651162790697674
15136,-98.9294,48.0859,0.651162790697674
15138,-99.2891,49.45025,0.534883720930233
15140,-101.325,51.2878,0.395348837209302
15142,-70.7574,41.93619,0.581395348837209
15146,-70.7574,41.93619,0.13953488372093
15153,-98.2894,46.43312,0.232558139534884
15157,-151.86,67.15792,0.372093023255814
15175,-150.745,67.12406,0.0930232558139535
15185,-154.245,67.07084,0.697674418604651
15187,-151.384,67.12648,0.325581395348837
15189,-152.491,67.11124,0.604651162790698
15191,-79.0898,35.17355,0.232558139534884
15197,-94.9556,18.37615,0.255813953488372
15201,-105.538,39.2949,0.627906976744186
15205,-76.2144,38.03028,0.534883720930233
15207,-76.4864,38.53722,0.395348837209302
15209,-76.3944,38.88611,0.372093023255814
15211,-76.2197,38.02667,0.13953488372093
15214,-121.454,51.66862,0.488372093023256
15221,-95.5052,32.04361,0.186046511627907
15223,-95.5062,32.04592,0.255813953488372
15242,-87.0945,41.6355,0.348837209302326
15244,-86.8467,41.61499,0.488372093023256
15247,-73.3183,-13.6123,1
15259,-67.2967,-54.8707,0.767441860465116
15276,-127.752,50.16663,0.627906976744186
15284,-127.382,51.19438,0.534883720930233
15286,-95.1917,49.76341,0.325581395348837
15288,-127.698,50.1832,0.790697674418605
15290,149.1378,-37.1079,0.604651162790698
15292,-78.0027,43.09816,0.488372093023256
15294,-93.5564,44.98885,0.162790697674419
15296,-78.0145,43.09791,0.441860465116279
15298,-105.562,40.00076,0.209302325581395
15302,-89.5943,43.80016,0.651162790697674
15306,-71.8761,-52.0371,0.790697674418605
15309,-84.8576,46.34668,0.465116279069767
15323,-130.055,56.24278,0.27906976744186
15325,-72.1829,42.5375,0.395348837209302
15327,-72.1829,42.5375,0.209302325581395
15331,-71.8379,-45.6886,0.790697674418605
15342,-130.096,57.59498,0.488372093023256
15350,-74.6042,42.02879,0.790697674418605
15356,-105.722,35.832,0.674418604651163
15359,-130.069,56.23998,0.0697674418604651
15363,-95.5745,30.145,0.0930232558139535
15366,-77.4747,-7.6351,0.651162790697674
15368,-114.031,40.49996,0.674418604651163
15371,-80.7375,26.102,0.116279069767442
15377,-80.736,26.1025,0.13953488372093
15385,-121.573,41.015,0.232558139534884
15392,-63.2495,67.18238,0.209302325581395
15396,-117.461,33.291,0.186046511627907
15399,-137.229,61.564,0.488372093023256
15403,-95.3984,47.68381,0.488372093023256
15406,-143.918,63.56466,0.627906976744186
15408,-119.579,37.4235,0.534883720930233
15410,-119.579,37.4235,0.162790697674419
15413,-150.759,60.62288,0.627906976744186
15415,-79.9075,43.2765,0.13953488372093
15417,-130.829,57.4844,0.27906976744186
15420,-129.834,58.89215,0.441860465116279
15462,-57.3744,50.71505,0.465116279069767
15487,-85.3568,43.35538,0.13953488372093
15489,-92.125,46.013,0.116279069767442
15492,-85.2833,44.02276,0.13953488372093
15494,-116.583,32.967,0.13953488372093
15511,-85.2115,42.861,0.116279069767442
15580,-116.152,44.51785,0.674418604651163
15586,-116.048,44.9253,0.674418604651163
15588,-77.5738,43.02469,0.534883720930233
15591,-116.666,33.77433,0.0930232558139535
15594,-116.664,33.76857,0.395348837209302
15597,-83.6175,51.435,0.255813953488372
15612,133.9505,34.55226,0.465116279069767
15624,134.1333,35.35,0.441860465116279
15627,-150.533,60.7165,0.418604651162791
15630,-82.293,51.6175,0.232558139534884
15635,-84.488,51.0289,0.325581395348837
15641,-95.1632,32.55492,0.186046511627907
15646,-122.56,41.34652,0.627906976744186
15649,136.1308,35.65393,0.627906976744186
15660,-86.35,46.52,0.325581395348837
15665,132.3875,34.73056,0.27906976744186
15667,-119.683,49.11905,0.558139534883721
15678,134.5667,35.40833,0.581395348837209
15680,-120.386,39.05359,0.511627906976744
15682,-87.9213,46.8335,0.534883720930233
15696,-92.1315,31.50844,0.209302325581395
15700,-101.259,54.0236,0.0697674418604651
15702,-61.35,45.43,0.116279069767442
15704,131.5861,34.49028,0.837209302325581
15713,-120.096,49.19225,0.627906976744186
15715,-120.775,42.558,0.558139534883721
15719,-61.7878,66.662,0.372093023255814
15724,-149.898,64.421,0.581395348837209
15730,-67.3571,52.33199,0.27906976744186
15732,-75.8704,44.35114,0.395348837209302
15734,-120.665,39.70086,0.418604651162791
15738,-109.904,49.66656,0.511627906976744
15740,-91.1983,46.3073,0.511627906976744
15746,-65.1513,63.66675,0.465116279069767
15750,-87.6649,30.26007,0.27906976744186
15752,-63.4882,44.9798,0.0930232558139535
15762,-120.21,41.97693,0.558139534883721
15764,-72.3469,42.41788,0.186046511627907
15766,-118.994,36.98229,0.674418604651163
15768,-123.579,45.82409,0.418604651162791
15772,-106.381,52.0435,0.162790697674419
15776,-120.649,39.4604,0.581395348837209
15778,-119.026,38.00795,0.604651162790698
15781,-124.9,51.33,0.232558139534884
15783,-124.47,71.86,0.604651162790698
15785,-120.22,72.3515,0.558139534883721
15789,-120.277,73.5139,0.767441860465116
15793,-67.4,46.89451,0.604651162790698
15796,-64.3751,45.2235,0.0930232558139535
15811,-147.392,63.052,0.348837209302326
15814,-147.421,63.05455,0.395348837209302
15819,-101.63,52.50635,0.395348837209302
15825,-88.5855,30.391,0.255813953488372
15829,-64.2612,63.39759,0.395348837209302
15831,-83.0795,32.572,0.465116279069767
15864,-97.17,28.05,0.27906976744186
15866,-75.2638,41.03888,0.558139534883721
15872,-130.945,54.47601,0.395348837209302
15876,-119.78,36.052,0.627906976744186
15878,-121.543,44.02195,0.581395348837209
15882,-92.0399,46.11935,0.116279069767442
15886,-88.357,42.23402,0.465116279069767
15892,-74.9135,40.99967,0.255813953488372
15902,-127.269,51.00437,0.604651162790698
15904,-78.3992,43.04099,0.767441860465116
15909,-73.8533,42.94975,0.534883720930233
15919,-89.2941,46.24525,0.418604651162791
15922,-89.2816,46.23435,0.511627906976744
15925,-89.2553,46.14044,0.558139534883721
15929,-78,43,0.209302325581395
15931,-72.5108,42.56705,0.116279069767442
15933,-72.3372,42.68839,0.0697674418604651
15935,-71.6085,42.52444,0.0697674418604651
15942,-72.5332,42.65485,0.0697674418604651
15944,-72.2285,42.60078,0.0697674418604651
15947,-75.8135,57.71917,0.162790697674419
15950,-75.8135,57.71917,0.232558139534884
15952,-72.7776,57.85413,0.116279069767442
15955,-79.16,-2.77028,0.767441860465116
15967,-111.518,34.77887,0.27906976744186
15970,-153.649,62.55915,0.627906976744186
15976,-158.54,59.79623,0.581395348837209
16009,-85.4013,34.66359,0.116279069767442
16016,-120.265,40.572,0.465116279069767
16054,-121.39,40.4115,0.720930232558139
16061,-122.497,41.20728,0.558139534883721
16063,-121.764,36.82535,0.302325581395349
16065,-123.669,40.6617,0.232558139534884
16073,-123.035,39.48963,0.395348837209302
16075,-122.167,41.6496,0.697674418604651
16079,-66.3678,44.25819,0.162790697674419
16081,-62.611,45.67022,0.720930232558139
16083,-94.2679,57.56083,0.232558139534884
16086,-66.1823,47.83026,0.581395348837209
16099,-131.69,52.78042,0.116279069767442
16103,-62.0906,44.97593,0.697674418604651
16105,-94.185,57.20542,0.209302325581395
16107,-94.1694,57.08708,0.27906976744186
16109,-68.5028,70.46194,0.372093023255814
16111,-111.44,43.07,0.395348837209302
16113,-111.44,43.07,0.372093023255814
16115,-117.253,32.93112,0.186046511627907
16124,-79.9487,43.46828,0.720930232558139
16129,-88.8432,42.78895,0.86046511627907
16131,-115.484,41.7847,0.488372093023256
16133,-115.505,41.13395,0.465116279069767
16175,-74.5513,41.40935,0.86046511627907
16177,-73.9012,41.78575,0.116279069767442
16179,-74.5244,41.47025,0.186046511627907
16181,-74.4307,41.33395,0.162790697674419
16184,-122.193,38.07347,0.0930232558139535
16186,-122.493,38.0075,0.186046511627907
16189,-78.1423,44.19909,0.302325581395349
16193,-78.1423,44.19909,0.395348837209302
16197,-122.471,37.78826,0.0930232558139535
16199,-9.45082,54.19835,0.325581395348837
16205,-9.09887,54.05003,0.372093023255814
16207,-9.56871,52.00779,0.465116279069767
16209,147.7041,-41.2716,0.0697674418604651
16212,-2.84734,41.9991,0.767441860465116
16214,-2.81179,41.96505,0.883720930232558
16217,-6.7672,53.82038,0.558139534883721
16222,-107.235,37.84682,0.302325581395349
16224,-105.669,40.2779,0.255813953488372
16231,-77.37,46.03,0.558139534883721
16236,-149.681,68.65421,0.395348837209302
